draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,eta.1,eta.2,eta.3,eta.4,eta.5,eta.6,eta.7,eta.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
603,-41.04109570111943,0.9999102267789128,0.3037260837296746,3.0,7.0,0.0,48.937540242454666,7.077175266273534,2.8279281053482177,1.4281624567493802,-0.46617288809503415,-0.011771318046195023,-1.2287348645753076,-0.5179204953546983,-1.8315031882230124,-1.6106770262520183,0.14687889404101628,11.115916016718266,5.7588718540782375,7.043886825133707,3.602401408719786,5.612533341124112,1.8978159252628108,2.522296435096763,7.4925382188145875
604,-40.232637703417105,0.9845655680763187,0.32450183095339463,4.0,15.0,0.0,43.94515462870197,8.230196507542928,1.5188424228109492,-0.7178704388213608,-1.1253537193213934,1.0705624133216827,0.7591500997434348,0.2672684677427365,-1.6271481186910026,0.7527657045469324,-0.6104722363731341,7.139864430979133,6.5209615379695105,9.85621211716277,9.38322588431442,8.636135194630276,5.758814916678007,9.373528994045982,7.302985376991138
605,-45.401559913687954,0.15204229895706275,0.36533586583332056,3.0,7.0,0.0,56.37840441047649,18.001305414316878,9.642093158523844,-0.38400020370303595,1.2267001812099863,0.059054612720556454,-0.7230012649426267,0.33494019962620514,0.18508815389258815,0.7283432355691338,2.0180195036901853,14.298739677320073,29.829262839121647,18.57071549160903,11.030059864009491,21.23083002164732,19.78594263668841,25.024058743055143,37.4592374646157
606,-36.424557861707,1.0,0.3470325062439781,3.0,7.0,0.0,38.07471765687302,3.7238484404612615,6.187256261285297,0.003839227605972606,-0.04191033558856566,-0.4580810387805465,0.5509135039075106,0.07919042090949502,-0.3131234811981558,1.7159786889313742,-0.054586622055594,3.747602725504815,3.4645384541783404,0.8895836650902522,7.132491466939628,4.213819868067352,1.786473220862523,14.34104832778404,3.3861070213653734
607,-38.077138562050905,0.6322390942289793,0.3037260837296746,3.0,15.0,0.0,46.86469589914067,16.01199859045099,5.4568929060281866,-0.8757977022017417,-0.30952144647813806,-0.4286541964437215,0.06029385338288985,-1.2484731945121936,0.030658093794390804,0.8988879288932462,0.03584837960435791,11.232864322190519,14.322973204900855,13.672878546738033,16.341015691253183,9.199214071951051,16.179296524989947,20.917133752942913,16.207619358806618
608,-40.66256763625459,0.9693938149357862,0.32450183095339463,4.0,15.0,0.0,46.190944267180924,2.506387273711719,5.611986731362252,0.29312285427564844,1.2775774636161101,-1.4638376924856975,-0.4785803722039208,-0.38353306463207704,1.752735203391073,-0.3840527883739395,0.830997851900906,4.151388842565689,9.67613504781277,-5.708650433385951,-0.17939942498709183,0.3540048039578019,12.34271397873394,0.3510881212144956,7.1699361923701375
609,-40.59994699695103,0.9993485764708196,0.36533586583332056,4.0,15.0,0.0,49.1850849315855,7.020622021051329,0.49668523952497046,1.2123035162368407,-0.468908064685085,-1.777378196070491,-0.5074268147706174,0.20073342544559444,-0.17007187682639124,0.8796356992035954,0.1712763055413724,7.622755283390388,6.7877223066280274,6.137824506009597,6.7685906120155925,7.120323350549442,6.936149830173352,7.457524089004981,7.105692433894098
610,-41.845533125552876,0.8373056599619109,0.3470325062439781,3.0,7.0,0.0,44.36749709531094,4.863095206796937,6.2691780138220885,2.3750752873464536,1.6472757104435571,-1.48488307731643,0.715175659832122,-1.1890539436339416,1.1772510467428756,1.3170890676336002,0.3989362460614039,19.752864979401505,15.190159873412846,-4.44590113461171,9.34665872943718,-2.591295633881418,12.243491585786412,13.120161031850937,7.364097549521809
611,-37.118998685480584,0.8395546576630483,0.3037260837296746,4.0,31.0,0.0,41.22279147114875,1.5799471952325117,10.743133275192966,0.24054188161110673,0.445356118819898,-1.6251558136629634,0.39796497362959493,-0.8463914711212945,0.08339568415065404,0.2945161594189699,0.1343084838688319,4.164120687646319,6.36446733463735,-15.87931830390337,5.855337945793904,-7.512949182010194,2.4758781446388856,4.743973547568483,3.0228411374244777
612,-39.553906824038926,0.9001194322316479,0.32450183095339463,3.0,7.0,0.0,45.75199294655934,0.41932221337758774,4.251640192659753,0.5576098696591,0.9637044289070535,-1.3204770904199037,-0.5540538978028583,0.3508074349030093,0.5863697043029641,0.7240742883727326,1.5615519086453777,2.7900787470439834,4.51664669716303,-5.194871257738082,-1.9363156074208439,1.910829203495092,2.9123552159500843,3.497825560294606,7.0584790710988266
613,-44.696501519368006,0.9740570061566461,0.36533586583332056,4.0,15.0,0.0,49.09052548711178,8.267137118756017,0.06764919046094629,-0.46439494790756075,-1.5937572913553266,0.746109331438629,0.5388180056699934,1.0180252928920714,-0.12717929778768586,-2.2716675986678694,-0.25080387242493934,8.235721176475916,8.159320728204598,8.317610811023197,8.303587720645373,8.336005705688933,8.258533542217288,8.113460644709773,8.250170439821998
614,-38.35500154429553,0.9997409325877019,0.3470325062439781,4.0,15.0,0.0,46.29269850502868,12.008364138696713,7.061571651845805,0.02081298089221384,-1.0857128194757426,-0.05777604348526405,-0.028625787597788332,-2.4281433044475764,-1.0434500505215603,0.25661200023242264,-0.4858418057097269,12.155336494555579,4.3415252706412275,11.600374467865361,11.806221088484412,-5.13814378660949,4.63996684181659,13.820448165061437,8.577557416215328
615,-33.04963743181021,1.0,0.3037260837296746,3.0,7.0,0.0,38.779096576369895,8.265227739240263,25.046691114321092,0.9957240276108806,-0.19254511477158573,0.07704377941416429,0.07724207992606072,-0.4823971618413564,-0.19903590206529692,0.48748138786902173,-0.24007177761925017,33.204819893917715,3.4426097239848517,10.194919484506727,10.199886256176008,-3.817224967825352,3.2800369795505073,20.4750234851762,2.252224079944921
616,-41.292174276463335,0.9905978603464471,0.32450183095339463,4.0,15.0,0.0,44.051208568112735,4.394759967772693,9.199355941429499,1.0719486426930394,0.6578073825457496,-1.0498387174676496,-0.5599086901103071,0.635845484382072,0.5205894538081538,-1.1157176721779143,1.8108916005036388,14.25599708283819,10.446164220711122,-5.263080075306053,-0.7560393672515691,10.244128902354024,9.18384765270827,-5.869124028735092,21.053796372150618
617,-45.854735255032324,0.9079473449671137,0.36533586583332056,3.0,15.0,0.0,50.8161947620394,10.09277557895333,0.21424018956129393,0.13751919665105033,-0.549773768472341,0.1481534716132388,-1.5365369754376614,0.5215835373207462,-0.18016996336708013,-3.2496061687859576,0.736677593005068,10.122237717712167,9.974991942579988,10.124516006795913,9.763587606067627,10.204519734860977,10.054175931848315,9.396579337353076,10.250601526124292
618,-40.19060440327391,0.88433124246523,0.3470325062439781,4.0,15.0,0.0,43.306259498840745,-1.8368395043036085,3.8773804729133072,1.0116377311479625,0.23216084799836956,-0.453610037148602,-0.601372667796882,1.5277351566640054,0.6879252914653299,0.6700912971262577,0.5665448259138808,2.0856648801118234,-0.936663565699736,-3.5956582046610777,-4.16859014336302,4.0867709599285575,0.8305085876472571,0.7613594062428919,0.35987034072494195
619,-37.86837682423221,0.591822494224652,0.3037260837296746,3.0,15.0,0.0,43.327660101826446,1.2809281491653688,6.886678120307665,-0.3011113356525179,-0.07316420751410763,-0.2632454445809296,0.589378375214459,0.6123612351165689,-0.41238300563555047,0.6823159471878986,1.566882829844515,-0.7927286978494434,0.7770698020883141,-0.5319584943007829,5.339787310337265,5.498062868767223,-1.559020872931689,5.97981845380127,12.071545850541348
620,-40.21464608173075,0.849719389924352,0.32450183095339463,4.0,15.0,0.0,45.23694933630851,3.971456304647493,0.3719786317688345,0.8147232577752683,-0.21716834184476164,-1.2215188847535687,-0.8433330416858061,0.7061425011392141,-0.05519813487739783,0.18214943506790837,0.422603772326023,4.274515947344985,3.890674321984572,3.5170773812170677,3.6577544336757573,4.23412622605508,3.950923777959607,4.03921200228152,4.128655877657675
621,-43.262141186114086,0.6867958333328074,0.36533586583332056,3.0,15.0,0.0,50.82497847041002,12.02804914409877,0.29634424248995506,0.04135684602374128,-0.1840026271918223,-0.2275320568832336,-1.5283852573718413,-0.8330430156188224,-0.3367683473617722,-1.8221951006876473,1.5590149651073266,12.040305007305449,11.973521024927447,11.960621329059526,11.575120972770096,11.781181642673662,11.928249783305251,11.488052117316581,12.490054252964004
622,-40.18204183141321,0.9820613442260863,0.3470325062439781,4.0,15.0,0.0,43.68485993423932,13.858968148114489,7.52278704418508,0.187443100133105,0.3093436241685844,0.3108957269082403,0.7510123455525684,-2.6906990326050195,-0.30735349396139017,1.1397184590568172,-0.1824478073202308,15.269062673317698,16.186094356211175,16.1977704945923,19.5086740912604,-6.38258767416788,11.546813265756725,22.432827405925696,12.486452146965881
623,-36.82205474486545,0.8155966790031789,0.3037260837296746,3.0,7.0,0.0,42.25963376809603,3.052354713724535,40.42669604679098,0.45347850928408295,0.4425061998498637,0.07790046745593676,0.04493905323410566,-0.1168759702894056,0.0663924679737753,0.02011303294910217,-0.8762344882178512,21.384992572304036,20.94141835387552,6.201613233468622,4.869092159450283,-1.672554612339039,5.736382836296653,3.8654581833369805,-32.37091060717399
624,-41.13085000970316,0.9687170026576137,0.32450183095339463,3.0,15.0,0.0,43.75832411147449,8.700416876072822,0.1948921186013421,-0.38238241123023,0.4749414680766101,-1.9649984907699112,0.07961220612226466,-0.7962781141414014,0.22951182634653916,0.04349405440619703,0.047207045424708965,8.625893557832272,8.792979224997904,8.317454157158235,8.715932667590517,8.545228547411924,8.745146922153562,8.708893524482608,8.709617157168553
625,-43.60408726166387,0.9878920993010686,0.36533586583332056,4.0,15.0,0.0,48.766508440797594,6.294866546718177,0.6386851751268432,-1.083162042915878,-0.9586127317017055,0.1407838207488095,-0.8519662938665176,-0.6867748665961482,-0.7508793353379938,-2.3598983022132916,1.5157990913139199,5.6030670076477005,5.682614806292452,6.384783085928157,5.750728305117873,5.8562336207735015,5.815291046928703,4.7876344862875415,7.262984954811118
626,-38.42679309600542,0.8973205897137568,0.3470325062439781,4.0,15.0,0.0,44.76909635905045,4.212136440000932,6.551152827189398,0.6184679691798908,-0.770223384569477,-1.1925397457225282,-1.1374148235159152,0.8479278564611659,0.16759879869114414,0.12330460843371516,0.15475881874141134,8.263814624819858,-0.8337146633887844,-3.600373686724934,-3.2392418967624863,9.767041414109144,5.310101783879968,5.019923774146947,5.2259851129312205
627,-36.37586200096817,1.0,0.3037260837296746,3.0,7.0,0.0,39.01513879754261,-1.2956354690885672,11.418725355555667,1.0037602156635903,0.08058803164081788,-0.06057350027662574,0.5707243520459611,-0.11357127110070914,-0.3651831146652803,1.9365834707449936,0.5178849855585881,10.166026756407295,-0.37542286883723774,-1.9873076325720316,5.221309160651727,-2.592474622068921,-5.465561159937796,20.817679311457287,4.617950946770863
628,-37.374926077790064,0.9357550653921721,0.32450183095339463,4.0,15.0,0.0,43.43690843724677,3.079792596204344,8.058207521155813,0.2235113792833931,0.3413902088338081,1.4883893688774075,0.4132944472893871,0.66182580182975,-0.385110150860271,0.5602646138542238,0.014845261571494087,4.880893673809692,5.83078574467789,15.073543002900623,6.410205019803618,8.412922250203813,-0.023504917931341573,7.5945211214019075,3.199418794653283
629,-43.5794067271887,0.9657731561815822,0.36533586583332056,4.0,15.0,0.0,52.21233871181768,10.637064909085304,0.06759507602278184,0.025235265885665825,1.5571941336662183,-0.4175824854091862,0.8970587049866903,0.7311515736419434,0.9508227033657943,0.9593611403654158,-1.1866466968004592,10.6387706888013,10.742323564932702,10.608838389238288,10.697701660445777,10.686487155289807,10.701335842003502,10.701912998301607,10.556853435402894
630,-36.98576906989101,0.9751065324273313,0.3470325062439781,4.0,15.0,0.0,41.302580285127426,12.60850696774147,4.932313835313923,0.07270645152090058,0.03693151820475223,0.04791491108264356,0.20278618288918765,-1.678477350056196,-1.219278259663986,0.401409136883489,-0.04256014953937248,12.967118004494589,12.790664805941917,12.844838346592228,13.60871206321631,4.329729911798244,6.59464393850331,14.588382807213323,12.398586953335393
631,-35.057110299918065,0.8411965411585985,0.3037260837296746,3.0,15.0,0.0,38.13062188721592,10.442572461387769,13.533185475748038,0.5762327352287087,0.3380127664616014,-0.4492059125459108,-0.12393406366142912,-0.4264926388968374,-0.11160121291630887,-0.6265910203056486,-0.18835257432372168,18.240836944435493,15.016961923083326,4.363385530101306,8.765349791094483,4.670768475155636,8.932252547672913,1.9627999661532218,7.893562138230227
632,-39.65222221690554,0.6037338421262438,0.32450183095339463,4.0,15.0,0.0,46.85980793898448,3.3070519361708755,4.200739223506301,-1.2551941020135131,-0.31889740571814096,0.8680989150026737,-0.7149043536747512,0.6494239998412882,-0.3130639057502891,-0.3329393884313755,0.9308963746881843,-1.9656911612710584,1.9674470956962782,6.953709098305869,0.30392517663392704,6.035112804990525,1.9919521078215563,1.9084603881369964,7.217504850343349
633,-40.835321410691,0.9759281495754749,0.36533586583332056,3.0,7.0,0.0,46.710533932428206,5.874590234025481,0.0935618530984668,0.17045774495701738,0.6942133289156894,-0.5745850883036863,0.44417514112919565,-0.8537708417868306,-0.33294097549443386,0.455441896821191,0.798038855180093,5.8905385765186455,5.939542119524488,5.820830988401042,5.9161480833298015,5.794709851946467,5.843439659385811,5.9172022218707525,5.94925622816071
634,-37.37928489236948,0.9885724593441844,0.3470325062439781,3.0,15.0,0.0,40.95764903532881,9.504827573271577,2.7249452662962166,0.533701382524994,-1.1064722379087397,-0.5325080974013235,0.1951378312623519,-0.12388312739391,0.675081858333971,0.0030528171210930724,0.6059984429342766,10.959134629198806,6.489751286293975,8.053772153993435,10.036567482845232,9.16725283170557,11.344388687501183,9.513146332834568,11.156140161728212
635,-40.588403026788114,0.8619018308809245,0.3037260837296746,3.0,7.0,0.0,43.039817928378014,6.085114435663525,1.5051600841237711,1.3293405436515267,-0.05378662352868077,0.38044881353340493,-0.6158411008821724,-0.3274975705769852,-1.5416534825201142,2.038242711268754,0.20945689193010533,8.085984760175197,6.004156956868362,6.657750803846254,5.158174992452839,5.592178164783539,3.764679150223845,9.152996006421466,6.400380588741346
636,-35.71994997659182,0.9885438584331351,0.32450183095339463,3.0,15.0,0.0,41.63789160485538,5.926913795959421,8.493207060217996,0.44134924170009737,0.5464649036747276,-0.33152520112062894,0.0053699542794587996,0.5623523379973521,0.4545288368182516,0.9886685336164133,0.12163692105665252,9.675384291588546,10.568153374010965,3.111201617161504,5.972521929558768,10.703088643368627,9.787321321896869,14.323880365885714,6.960001352660961
637,-41.444157516051554,0.5413148888554411,0.36533586583332056,3.0,15.0,0.0,48.149890991687755,1.5019594895515578,0.1406833295440272,0.6484328048468022,1.0256871609085185,-0.189609567877649,0.1782003853821223,-0.5626320459821146,-0.5065905346865069,0.5614590226696247,0.5086276598426764,1.5931831755229784,1.6462565744187285,1.4752845842291258,1.5270293130931436,1.4228065400146257,1.430690646416371,1.580947414263256,1.5735149222364124
638,-38.944288142568055,0.9689799725943014,0.3470325062439781,3.0,7.0,0.0,40.32632204912991,10.344213944320392,1.5703680080647149,0.6459198132822118,-0.7736129895995008,-0.6700382421708285,-0.257013869703003,0.08550529696795603,1.3020729074534143,0.654985499473703,0.8608329754592561,11.358545754873912,9.129356854830036,9.292007324635405,9.940607585709884,10.478488727198943,12.388947582353042,11.372782218440184,11.696038509268766
639,-42.30928828425259,0.7590682864122359,0.3037260837296746,4.0,15.0,0.0,46.721915734312475,11.321147935703548,6.5789725037604185,-1.62484193026653,-1.645000184741375,-0.5479765482820066,-0.5352004157599622,0.7976982414728773,0.8919899500704045,-0.29785812889015917,-0.6640329285816982,0.6313575535230438,0.49873695160923326,7.716025291850683,7.800079116417613,16.569182732651647,17.189525290847367,9.361547495713664,6.95249355697305
640,-39.87291528865166,0.892581405238548,0.32450183095339463,3.0,15.0,0.0,42.12291933410702,6.227000889499809,7.807634369376025,1.083799572922341,0.11261905569229813,-1.6423150442332377,-1.8962133892809154,-0.7748203449201871,-1.4468739475716612,0.9350119624128678,0.17283653581899633,14.688911684563337,7.106289299369669,-6.595594495198924,-8.577939940320865,0.17748693440916963,-5.069661871715457,13.52723242301224,7.576445366844095
641,-41.94910443478912,0.8699611928895374,0.36533586583332056,3.0,15.0,0.0,46.90866915836171,0.8276205712501055,0.6903668857529301,1.449111990537589,-0.1692320836235527,-0.5092523481520217,0.7904238114743278,1.4457543758260671,0.4863173033023385,-0.9613092876318716,0.02255569309985661,1.8280395032647705,0.710788344709434,0.4760496135940273,1.3733029964025985,1.825721517252819,1.163357933418704,0.16396447210232246,0.8431922748514523
642,-38.465791407641,0.9389184845039165,0.3470325062439781,2.0,7.0,0.0,46.70552392958458,6.166903985411259,1.8271020974615806,1.9452319880426532,0.4818136887811838,0.034718041418178025,-0.38677989640056554,-0.645100229141897,0.32642748645147246,0.4881915128875296,0.03417434337514269,9.72104143081335,7.047226786769061,6.23033739170617,5.460217625441812,4.988240003673153,6.763320330575856,7.058879722571007,6.229343999871355
643,-41.32071560767088,0.5075180424325976,0.3037260837296746,4.0,15.0,0.0,49.08244775768884,19.7170312490125,3.204796799986,-0.9982015886811227,0.4974868591768836,-0.3748913160632812,-1.0517192581128507,-1.0528321021012021,-0.5804443786287629,-0.4198472623099557,-0.6847044086853079,16.517997991866295,21.31137554333766,18.515580758950357,16.346484736128787,16.342918297276032,17.856824961813178,18.37150608627867,17.522692751121518
644,-38.85672183021335,0.9798918144866171,0.32450183095339463,4.0,15.0,0.0,46.34367669693207,15.768711937491076,8.086628395696716,0.10294357588015135,-0.6566152771238088,-0.24635424932079408,1.1339554452409621,-1.2093226854561872,0.13299681028778798,-1.0272168694696155,-0.018832974664812735,16.601178381358068,10.458908192453416,13.776536669532994,24.938588240431553,5.9893687697208655,16.84420772010139,7.4619908322993975,15.616416669791166
645,-40.8194931558695,0.5650670920592168,0.36533586583332056,4.0,15.0,0.0,45.72225295586208,15.109285510090253,2.1813156832231857,-0.275823567010133,1.334772066349936,-1.624885351815799,-0.015017237642435677,-1.5350090356647743,-0.11991172117670493,0.28688468228283626,-0.23450856386190208,14.507627237568489,18.020844751947585,11.564897608734826,15.076528174102117,11.760946226705382,14.84772019208522,15.735071566830303,14.597748301888139
646,-39.456314923504365,0.4256331027355858,0.3470325062439781,3.0,7.0,0.0,43.911388782458765,4.518819642563227,12.97567588317006,2.458606010867124,0.982545401668706,0.6925774941961413,0.7199728885293402,-0.5561590505997122,0.7290962397907689,1.2304781493665897,-0.060159212372926,36.420894363988715,17.268010315115497,13.505480731230453,13.860954488789673,-2.6977199375102154,13.979336137726282,20.48510529006701,3.7382132014253453
647,-41.902631979635835,0.7486120665038123,0.3037260837296746,4.0,15.0,0.0,46.17005476507505,7.160560001413908,4.068834972087186,0.14111634162683234,0.4118085278832363,-1.8156601062477475,-1.7750107810576745,-1.1250560540002459,-0.8844730752008307,-1.43088817809277,-1.0121528358821845,7.734739107358166,8.836140941468962,-0.2270613363104621,-0.06166594038534878,2.582892583339299,3.561785021167269,1.3385121412439283,3.042277145679254
648,-36.990206420304695,0.996247706299233,0.32450183095339463,3.0,15.0,0.0,40.476880680733245,8.261967258089555,3.7269106066069524,0.6431897370246966,-0.9130584315759589,-0.3066907295934361,0.9060548255057304,-0.9786067624325943,0.3436226997254283,-0.032526189729172816,0.1357495220741543,10.659077911067634,4.859080104997206,7.1189583250197535,11.638752597434273,4.61478733548223,9.54261834236717,8.14074505659539,8.767893591749546
649,-39.6925335557039,0.7727622788164286,0.36533586583332056,3.0,7.0,0.0,48.16028509233448,4.3928751817440705,1.843681975461236,0.6300768888835706,1.1079440361400892,-0.8521427889426725,0.5988201508230282,-1.6117905808067055,-0.6277425330113067,1.2442971433498125,0.21448447269849205,5.554536584933402,6.435571630995325,2.821794881251197,5.496909100359466,1.4212459396925512,3.2355175884007448,6.686963397056026,4.788316338074588
650,-45.122259674389994,0.8680566371614397,0.3470325062439781,3.0,15.0,0.0,49.248137654649646,-0.019505511683860305,2.2004351621901974,1.5716175004626598,2.981103013933258,0.4369221440070206,0.16647108678780564,-0.995848646701087,-1.0355864836944784,-0.9908894608236192,-0.23214511620080394,3.438736897847645,6.540218382286055,0.9419133371287169,0.34680332117204327,-2.210805890104455,-2.298246423894096,-2.199893523123838,-0.5303257881028385
651,-42.42656366506122,0.9982113179511705,0.3037260837296746,4.0,15.0,0.0,46.856075698089455,12.073067198022352,4.771262496353633,0.8533923848810094,-0.17036641605927208,1.2798996969172172,1.7478838245680934,-1.6414456516122138,0.7151371221991605,1.9408383477195255,-0.23064693310673628,16.1448262786789,11.260204306440569,18.17980462101785,20.41267973816725,4.241299120682245,15.485174128921471,21.333316417981475,10.972590136191197
652,-36.25011501260992,0.8803515742382616,0.32450183095339463,4.0,15.0,0.0,44.33838446600241,7.581277337886421,9.323911310122336,0.6112984570618801,-0.731149316719924,0.8141210332535405,-1.0045154473229883,-0.19933109553134484,-0.5671054653212213,0.3939111719655055,0.26821492912692946,13.280969935546018,0.7641059543333037,15.17206964764759,-1.7847356026009855,5.722731881802639,2.293636275745696,11.254070169359142,10.08208954911666
653,-37.922060360667246,0.8561260744311247,0.36533586583332056,3.0,7.0,0.0,45.1492777795154,4.750736532505176,2.574661126805191,0.36585068625455336,0.6459742819370389,-0.7489761978275821,0.06335232168648208,-1.498225855077489,0.24410177478106887,1.0294792226325777,0.19900235120504617,5.692678072619777,6.413901405124367,2.8223766310561453,4.913847292444219,0.8933126642626972,5.37921588301815,7.4012966678709,5.263100150295642
654,-45.48524725188651,0.9987181502653805,0.3470325062439781,4.0,15.0,0.0,49.683102980874075,10.39846422148645,2.6710642236715323,-0.619445116651496,-3.0149379040370263,-1.3322636471416307,-0.20580962824383708,0.4639270310343407,0.6982032466435362,2.459519689729756,0.32036959415631283,8.743886531870599,2.345371449421913,6.839902457108286,9.848733486597197,11.63764311647643,12.26340993444731,16.96799927213931,11.254191982789544
655,-37.916776853517646,0.9801415007854783,0.3037260837296746,3.0,7.0,0.0,44.24210838538244,5.097455004904233,2.0764560663783524,-0.37952631987002305,0.2661780288541375,0.6338693213208153,-0.07132491623435211,-1.1238894446745349,-1.0292508169929302,0.4600935081617018,-0.24570500671584597,4.3093852756598725,5.650161987655038,6.4136568024519685,4.949351949905484,2.7637479495711967,2.960260902134387,6.052818961027897,4.58725935316958
656,-37.27884625469825,0.9407829513822192,0.32450183095339463,4.0,15.0,0.0,39.85863384803684,12.367853751034303,3.348196259595601,0.5646739801733313,0.41209920394687916,-0.012506855022980268,-0.23909311427108876,-0.8365153623210279,-0.44070031454967307,-0.9129567943767241,0.3827169879909056,14.258493059341612,13.74764276427157,12.325978345827057,11.56732308013678,9.567036143816779,10.892302606256482,9.311095226929766,13.649265338709148
657,-35.72284978294827,0.9986559270152485,0.36533586583332056,3.0,7.0,0.0,39.24765588801149,4.720449582065759,17.91726221343429,0.8542302243694893,0.31171440359889757,-0.06464244022820587,-0.00206319965071353,-0.025295169873774892,-0.1542650531619255,1.6939271386590957,0.55882223133981,20.025916502734706,10.305518287051491,3.5622340303807407,4.683482692925258,4.26722939070397,1.9564421741941582,35.07098629587325,14.733014031677573
658,-39.11187323638188,0.9747801570488049,0.3470325062439781,4.0,15.0,0.0,49.76167859031868,8.403175626898395,4.807336367413966,-1.4353462840806444,0.1343530956136183,0.6967476522026068,-1.3370012082469067,-0.8611172187370679,-1.2536557919798539,0.2591092888993183,0.12092147023867213,1.502983235605016,9.049056149516389,11.752675954242285,1.975761095216627,4.263495504657322,2.376430545894486,9.64880113455886,8.98448580837793
659,-38.177692337045755,0.9761191676925304,0.3037260837296746,3.0,15.0,0.0,43.70520915221903,6.4557003746330075,2.939100881657021,-0.5856212413951062,-0.35735137289805713,0.8691664728923686,-0.530281137657061,-1.1644405295408984,-1.2810247215455568,0.30650649557070453,-0.1632544088469503,4.734500467731571,5.405408639486981,9.01026832141769,4.897150615419052,3.0332921876221848,2.6906394861140215,7.356553885998469,5.97587919765654
660,-41.5362132123347,0.957727114834925,0.32450183095339463,3.0,7.0,0.0,44.314203127018345,3.72503790904408,3.8921949866320285,0.5040885316865115,1.2613240920167426,0.5556694084678223,-0.03188974858788146,-1.2528749563702033,-2.7391595912409192,0.5096749897995475,-0.22080949871728045,5.687048764893021,8.63435721650984,5.887811594907323,3.600916789465372,-1.151395715016847,-6.936305319568863,5.708792349153609,2.86560428513595
661,-37.02776342843027,0.9707740049031511,0.36533586583332056,3.0,15.0,0.0,39.38674889868687,10.057850700164208,3.2189824075790767,-0.5395795634280969,-0.3324282751837897,-1.0374009824954216,0.17311576748913213,-0.07962619888958085,-0.6570514884752772,0.8301475019616118,-0.25718119524820715,8.320953577999965,8.987769930565733,6.718475187906196,10.615107310186273,9.801535366756255,7.942813517888644,12.730080904674352,9.229988957100069
662,-39.90141839962283,0.876344892216687,0.3470325062439781,4.0,15.0,0.0,44.996829958449105,6.919274055959629,4.057170592699705,2.5926418270227938,0.5345315338906313,-1.107155521115616,0.9793330474063606,0.2577246402082427,-0.32803885417354356,1.2360761868898456,0.14320237762502103,17.438064233959743,9.087959676131364,2.427355234144234,10.892595296355701,7.964906887226623,5.5883644635438205,11.934246011745493,7.500270531264542
663,-42.04090365573077,0.9407871323908024,0.3037260837296746,3.0,15.0,0.0,45.77010107863723,8.18950018994782,0.7818688428241828,1.5706270887253015,0.11172991462469908,-1.7297749110207419,0.5410651051178066,1.4682930797185585,1.0950310384512378,0.4199107934351914,-0.4558059028291039,9.417524574317786,8.276858329004279,6.8370430819217285,8.612542137578824,9.337512801114125,9.045670840838252,8.517815356100378,7.8331197561503965
664,-37.93779957730242,0.9932408658805859,0.32450183095339463,3.0,7.0,0.0,44.905373260683696,5.813332684205578,7.225844429628816,0.7360246070319637,1.2393690301880784,-0.6904715782676818,-0.4554594692737334,0.6810001704823527,-0.4628868476141721,1.533756897996146,-0.7697792860316992,11.131731990997231,14.768820487244572,0.8240924765630329,2.5222534152322753,10.73413397266176,2.4685843348242704,16.8960214219958,0.2510273181897782
665,-37.31080816233714,0.9719620344566887,0.36533586583332056,3.0,15.0,0.0,39.11523282507769,10.42662466186204,5.611008606590932,-0.02106518995163606,0.6639493383810829,-0.4423690090060275,-0.394050069024214,0.5486111089271454,0.5722516879595315,-0.37471316654660997,-0.19983196857478075,10.308427699743936,14.152050113858651,7.944488345040117,8.215606333139423,13.504886315723647,13.637533808139159,8.32410585936607,9.305365766316935
666,-35.8007292239269,0.9932494450409023,0.3470325062439781,3.0,7.0,0.0,41.77720214334901,6.683893978107353,19.056514113241303,-0.34527565589860354,-0.1954452530809998,-0.2516072815657176,0.0008134806107268355,-0.7408832110812519,-0.7238724574572677,0.06992918045149588,-0.523224474679765,0.10414356851696649,2.9593887544032618,1.889136265955977,6.699396082846516,-7.434757390126059,-7.110591723613734,8.016500392308682,-3.2869406080208545
667,-39.45158030825578,0.8811707187968346,0.3037260837296746,4.0,15.0,0.0,45.785210112619325,5.314163390414006,9.61272739493515,0.560015725840205,1.3326499277336439,-0.4257337560768799,0.8310460038156116,-0.20227008742277192,-0.16421655023433412,1.3086229431073668,-2.03929873957817,10.697441899792636,18.124563858597554,1.221700850425143,13.302782077743718,3.369796179869198,3.7355944592746777,17.893599005262853,-14.28905946998579
668,-36.727171955989384,0.9752442797870735,0.32450183095339463,4.0,15.0,0.0,40.92027347295045,3.6218547811877344,8.027609858063089,1.1818149293080178,0.6478247209839748,0.021412151781266098,0.6816136460252531,-1.2387651489727989,-0.3615509471249998,-0.178977916763716,-0.042939145462645434,13.10900395810691,8.82233889765566,3.7937431819093694,9.093583205410381,-6.322468540531297,0.7194648338550396,2.185089892199733,3.277156073774997
669,-37.83201102087863,0.945194552586243,0.36533586583332056,3.0,15.0,0.0,42.78822543371815,8.99550532515454,4.676543740531165,-0.32431284297367824,0.3364322158056163,-0.8521376134517085,-0.7633084743881413,0.6580802862498095,0.05400807095005644,-0.6932985390954035,-0.6798171135542601,7.478842129372118,10.568845298093324,5.010446502895787,5.425859857160284,12.073046568583043,9.248076431294189,5.753264381828529,5.816310858056401
